ID_Venta,Fecha,Cliente,Producto,Categoría,Cantidad,Precio_Unitario,Total_Venta,Canal
8714,2025-04-11,C0204,Vestido Rojo,Ropa Mujer,2,180000,360000,Web
8715,2025-06-14,C0202,Gorra Negra,Accesorios,1,35000,35000,Marketplace
8716,2025-01-29,C0566,Gorra Negra,Accesorios,1,35000,35000,Marketplace
8717,2025-04-24,C0482,Tenis Running,Calzado,2,200000,400000,Marketplace
8718,2025-04-17,C0792,Vestido Rojo,Ropa Mujer,5,180000,900000,Web
8719,2025-06-03,C0511,Camiseta Negra,Ropa Hombre,1,45000,45000,Marketplace
8720,2025-04-18,C0924,Tenis Running,Calzado,5,200000,1000000,RedesSociales
8721,2025-05-10,C0278,Camiseta Negra,Ropa Hombre,5,45000,225000,Marketplace
8722,2025-03-25,C0016,Jeans Azul,Ropa Mujer,3,120000,360000,Marketplace
8723,2025-01-15,C0525,Zapatos Casual,Calzado,5,150000,750000,RedesSociales
8724,2025-05-12,C0356,Jeans Azul,Ropa Mujer,4,120000,480000,RedesSociales
8725,2025-02-19,C0356,Tenis Running,Calzado,2,200000,400000,Web
8726,2025-06-15,C0830,Chaqueta Jeans,Ropa Unisex,2,220000,440000,RedesSociales
8727,2025-01-23,C0939,Jeans Azul,Ropa Mujer,1,120000,120000,Web
8728,2025-02-28,C0599,Chaqueta Jeans,Ropa Unisex,1,220000,220000,RedesSociales
8729,2025-03-31,C0078,Chaqueta Jeans,Ropa Unisex,3,220000,660000,Web
8730,2025-04-25,C0928,Tenis Running,Calzado,3,200000,600000,Web
8731,2025-03-16,C0067,Bolso de Cuero,Accesorios,4,175000,700000,RedesSociales
8732,2025-06-05,C0859,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Web
8733,2025-05-03,C0723,Gorra Negra,Accesorios,2,35000,70000,Web
8734,2025-05-16,C0214,Jeans Azul,Ropa Mujer,4,120000,480000,Marketplace
8735,2025-06-06,C0697,Camiseta Blanca,Ropa Hombre,1,40000,40000,Marketplace
8736,2025-05-19,C0449,Jeans Azul,Ropa Mujer,4,120000,480000,Web
8737,2025-01-18,C0965,Bolso de Cuero,Accesorios,5,175000,875000,Web
8738,2025-02-19,C0433,Zapatos Casual,Calzado,5,150000,750000,Web
8739,2025-05-22,C0545,Bolso de Cuero,Accesorios,4,175000,700000,Web
8740,2025-04-28,C0115,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Marketplace
8741,2025-05-17,C0787,Tenis Running,Calzado,5,200000,1000000,Web
8742,2025-05-19,C0420,Gorra Negra,Accesorios,5,35000,175000,Web
8743,2025-04-18,C0499,Bolso de Cuero,Accesorios,4,175000,700000,Marketplace
8744,2025-03-08,C0710,Jeans Azul,Ropa Mujer,5,120000,600000,RedesSociales
8745,2025-06-30,C0380,Zapatos Casual,Calzado,2,150000,300000,Marketplace
8746,2025-06-16,C0143,Bolso de Cuero,Accesorios,5,175000,875000,Web
8747,2025-03-19,C0740,Camiseta Blanca,Ropa Hombre,4,40000,160000,Marketplace
8748,2025-06-05,C0632,Zapatos Casual,Calzado,5,150000,750000,RedesSociales
8749,2025-03-16,C0865,Chaqueta Jeans,Ropa Unisex,5,220000,1100000,Marketplace
8750,2025-02-08,C0024,Tenis Running,Calzado,3,200000,600000,Web
8751,2025-01-25,C0539,Vestido Rojo,Ropa Mujer,4,180000,720000,RedesSociales
8752,2025-01-21,C0945,Camiseta Negra,Ropa Hombre,4,45000,180000,Marketplace
8753,2025-05-18,C0075,Gorra Negra,Accesorios,3,35000,105000,RedesSociales
8754,2025-06-20,C0753,Tenis Running,Calzado,3,200000,600000,Marketplace
8755,2025-01-15,C0535,Sudadera Deportiva,Ropa Unisex,2,95000,190000,Web
8756,2025-02-17,C0673,Tenis Running,Calzado,5,200000,1000000,Web
8757,2025-03-27,C0041,Jeans Azul,Ropa Mujer,1,120000,120000,Marketplace
8758,2025-05-29,C0750,Tenis Running,Calzado,1,200000,200000,Web
8759,2025-04-26,C0751,Tenis Running,Calzado,3,200000,600000,Web
8760,2025-02-19,C0568,Camiseta Negra,Ropa Hombre,4,45000,180000,Web
8761,2025-05-31,C0413,Vestido Rojo,Ropa Mujer,4,180000,720000,RedesSociales
8762,2025-05-21,C0415,Zapatos Casual,Calzado,2,150000,300000,RedesSociales
8763,2025-03-10,C0449,Camiseta Negra,Ropa Hombre,1,45000,45000,Web
8764,2025-01-04,C0610,Jeans Azul,Ropa Mujer,4,120000,480000,Marketplace
8765,2025-03-19,C0658,Jeans Azul,Ropa Mujer,2,120000,240000,Web
8766,2025-01-09,C0978,Sudadera Deportiva,Ropa Unisex,2,95000,190000,Marketplace
8767,2025-05-01,C0774,Chaqueta Jeans,Ropa Unisex,3,220000,660000,Web
8768,2025-04-25,C0436,Zapatos Casual,Calzado,1,150000,150000,Marketplace
8769,2025-06-12,C0552,Jeans Azul,Ropa Mujer,2,120000,240000,Web
8770,2025-04-11,C0705,Camiseta Negra,Ropa Hombre,2,45000,90000,Web
8771,2025-05-29,C0239,Jeans Azul,Ropa Mujer,2,120000,240000,Web
8772,2025-05-26,C0042,Tenis Running,Calzado,1,200000,200000,Web
8773,2025-04-07,C0734,Chaqueta Jeans,Ropa Unisex,3,220000,660000,RedesSociales
8774,2025-03-22,C0708,Jeans Azul,Ropa Mujer,5,120000,600000,Web
8775,2025-02-12,C0800,Tenis Running,Calzado,4,200000,800000,Web
8776,2025-04-05,C0010,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Web
8777,2025-01-06,C0747,Jeans Azul,Ropa Mujer,1,120000,120000,Web
8778,2025-03-08,C0837,Chaqueta Jeans,Ropa Unisex,1,220000,220000,Marketplace
8779,2025-05-20,C0265,Camiseta Negra,Ropa Hombre,5,45000,225000,Web
8780,2025-04-10,C0581,Sudadera Deportiva,Ropa Unisex,4,95000,380000,Web
8781,2025-01-12,C0445,Bolso de Cuero,Accesorios,4,175000,700000,Web
8782,2025-03-07,C0139,Zapatos Casual,Calzado,2,150000,300000,Web
8783,2025-01-02,C0867,Tenis Running,Calzado,2,200000,400000,Web
8784,2025-05-23,C0731,Sudadera Deportiva,Ropa Unisex,3,95000,285000,RedesSociales
8785,2025-05-31,C0196,Chaqueta Jeans,Ropa Unisex,1,220000,220000,Web
8786,2025-06-06,C0074,Sudadera Deportiva,Ropa Unisex,3,95000,285000,Marketplace
8787,2025-03-22,C0615,Zapatos Casual,Calzado,1,150000,150000,Marketplace
8788,2025-05-15,C0225,Bolso de Cuero,Accesorios,4,175000,700000,Web
8789,2025-06-05,C0635,Tenis Running,Calzado,3,200000,600000,Marketplace
8790,2025-05-22,C0102,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Marketplace
8791,2025-06-21,C0264,Zapatos Casual,Calzado,2,150000,300000,Marketplace
8792,2025-06-07,C0945,Tenis Running,Calzado,4,200000,800000,RedesSociales
8793,2025-06-09,C0920,Camiseta Negra,Ropa Hombre,5,45000,225000,Web
8794,2025-03-11,C0999,Tenis Running,Calzado,3,200000,600000,Web
8795,2025-04-25,C0161,Zapatos Casual,Calzado,1,150000,150000,Marketplace
8796,2025-03-29,C0233,Camiseta Blanca,Ropa Hombre,4,40000,160000,Web
8797,2025-01-06,C0491,Camiseta Blanca,Ropa Hombre,3,40000,120000,Web
8798,2025-01-27,C0787,Sudadera Deportiva,Ropa Unisex,1,95000,95000,RedesSociales
8799,2025-03-23,C0770,Jeans Azul,Ropa Mujer,3,120000,360000,Marketplace
8800,2025-03-29,C0311,Camiseta Negra,Ropa Hombre,3,45000,135000,Web
8801,2025-04-30,C0651,Tenis Running,Calzado,5,200000,1000000,Web
8802,2025-01-24,C0227,Zapatos Casual,Calzado,4,150000,600000,Web
8803,2025-04-12,C0273,Vestido Rojo,Ropa Mujer,5,180000,900000,Web
8804,2025-02-03,C0938,Camiseta Negra,Ropa Hombre,2,45000,90000,RedesSociales
8805,2025-06-17,C0317,Camiseta Blanca,Ropa Hombre,3,40000,120000,RedesSociales
8806,2025-02-16,C0899,Bolso de Cuero,Accesorios,4,175000,700000,Marketplace
8807,2025-01-24,C0086,Vestido Rojo,Ropa Mujer,2,180000,360000,Web
8808,2025-03-06,C0291,Jeans Azul,Ropa Mujer,2,120000,240000,Marketplace
8809,2025-01-18,C0469,Tenis Running,Calzado,5,200000,1000000,RedesSociales
8810,2025-02-13,C0729,Vestido Rojo,Ropa Mujer,2,180000,360000,RedesSociales
8811,2025-03-17,C0871,Zapatos Casual,Calzado,1,150000,150000,Marketplace
8812,2025-02-26,C0578,Chaqueta Jeans,Ropa Unisex,1,220000,220000,Marketplace
8813,2025-04-17,C0769,Chaqueta Jeans,Ropa Unisex,1,220000,220000,Marketplace
8814,2025-06-05,C0647,Sudadera Deportiva,Ropa Unisex,2,95000,190000,Web
8815,2025-05-04,C0404,Vestido Rojo,Ropa Mujer,3,180000,540000,Marketplace
8816,2025-05-31,C0427,Camiseta Blanca,Ropa Hombre,4,40000,160000,Marketplace
8817,2025-06-11,C0375,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Marketplace
8818,2025-05-19,C0902,Chaqueta Jeans,Ropa Unisex,1,220000,220000,Marketplace
8819,2025-06-12,C0567,Jeans Azul,Ropa Mujer,1,120000,120000,Marketplace
8820,2025-04-26,C0868,Vestido Rojo,Ropa Mujer,5,180000,900000,Marketplace
8821,2025-04-03,C0755,Jeans Azul,Ropa Mujer,5,120000,600000,Web
8822,2025-02-11,C0252,Jeans Azul,Ropa Mujer,1,120000,120000,RedesSociales
8823,2025-01-28,C0533,Vestido Rojo,Ropa Mujer,1,180000,180000,Marketplace
8824,2025-05-03,C0307,Camiseta Blanca,Ropa Hombre,5,40000,200000,Marketplace
8825,2025-01-24,C0430,Vestido Rojo,Ropa Mujer,4,180000,720000,Web
8826,2025-05-16,C0675,Gorra Negra,Accesorios,3,35000,105000,RedesSociales
8827,2025-04-16,C0868,Camiseta Blanca,Ropa Hombre,4,40000,160000,Marketplace
8828,2025-04-28,C0264,Gorra Negra,Accesorios,3,35000,105000,Marketplace
8829,2025-02-22,C0068,Tenis Running,Calzado,2,200000,400000,RedesSociales
8830,2025-05-12,C0107,Gorra Negra,Accesorios,2,35000,70000,RedesSociales
8831,2025-04-10,C0400,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Marketplace
8832,2025-01-05,C0579,Zapatos Casual,Calzado,5,150000,750000,Web
8833,2025-02-18,C0199,Vestido Rojo,Ropa Mujer,1,180000,180000,RedesSociales
8834,2025-04-08,C0192,Gorra Negra,Accesorios,2,35000,70000,RedesSociales
8835,2025-01-30,C0514,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Web
8836,2025-03-13,C0769,Gorra Negra,Accesorios,5,35000,175000,Web
8837,2025-04-13,C0442,Vestido Rojo,Ropa Mujer,3,180000,540000,Marketplace
8838,2025-03-04,C0001,Sudadera Deportiva,Ropa Unisex,2,95000,190000,Web
8839,2025-06-24,C0358,Camiseta Negra,Ropa Hombre,4,45000,180000,Web
8840,2025-01-26,C0115,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Marketplace
8841,2025-02-06,C0903,Sudadera Deportiva,Ropa Unisex,4,95000,380000,RedesSociales
8842,2025-01-07,C0600,Camiseta Blanca,Ropa Hombre,4,40000,160000,Web
8843,2025-05-07,C0197,Gorra Negra,Accesorios,2,35000,70000,RedesSociales
8844,2025-06-17,C0981,Gorra Negra,Accesorios,4,35000,140000,RedesSociales
8845,2025-04-02,C0604,Bolso de Cuero,Accesorios,4,175000,700000,RedesSociales
8846,2025-06-16,C0274,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Web
8847,2025-04-13,C0856,Zapatos Casual,Calzado,4,150000,600000,Web
8848,2025-02-22,C0160,Camiseta Blanca,Ropa Hombre,1,40000,40000,Web
8849,2025-05-12,C0173,Camiseta Blanca,Ropa Hombre,2,40000,80000,RedesSociales
8850,2025-04-18,C0545,Camiseta Blanca,Ropa Hombre,4,40000,160000,Marketplace
8851,2025-04-22,C0458,Gorra Negra,Accesorios,5,35000,175000,Web
8852,2025-06-02,C0585,Bolso de Cuero,Accesorios,4,175000,700000,Web
8853,2025-01-07,C0433,Jeans Azul,Ropa Mujer,1,120000,120000,Web
8854,2025-06-05,C0929,Vestido Rojo,Ropa Mujer,5,180000,900000,RedesSociales
8855,2025-03-08,C0481,Camiseta Negra,Ropa Hombre,2,45000,90000,Marketplace
8856,2025-04-18,C0455,Camiseta Negra,Ropa Hombre,3,45000,135000,Marketplace
8857,2025-04-21,C0196,Vestido Rojo,Ropa Mujer,3,180000,540000,Web
8858,2025-05-28,C0796,Camiseta Blanca,Ropa Hombre,1,40000,40000,RedesSociales
8859,2025-03-24,C0599,Tenis Running,Calzado,2,200000,400000,Marketplace
8860,2025-05-04,C0309,Vestido Rojo,Ropa Mujer,2,180000,360000,RedesSociales
8861,2025-05-19,C0736,Jeans Azul,Ropa Mujer,4,120000,480000,Web
8862,2025-04-14,C0556,Jeans Azul,Ropa Mujer,3,120000,360000,Marketplace
8863,2025-03-08,C0848,Sudadera Deportiva,Ropa Unisex,4,95000,380000,Web
8864,2025-01-07,C0494,Sudadera Deportiva,Ropa Unisex,2,95000,190000,Web
8865,2025-05-31,C0439,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Web
8866,2025-04-20,C0650,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Web
8867,2025-02-03,C0782,Tenis Running,Calzado,5,200000,1000000,Web
8868,2025-04-16,C0359,Tenis Running,Calzado,1,200000,200000,Marketplace
8869,2025-05-27,C0036,Bolso de Cuero,Accesorios,3,175000,525000,Web
8870,2025-02-27,C0034,Camiseta Negra,Ropa Hombre,5,45000,225000,Web
8871,2025-01-09,C0088,Gorra Negra,Accesorios,3,35000,105000,Web
8872,2025-02-17,C0658,Tenis Running,Calzado,4,200000,800000,Marketplace
8873,2025-04-25,C0016,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Web
8874,2025-02-10,C0745,Jeans Azul,Ropa Mujer,1,120000,120000,Marketplace
8875,2025-02-17,C0421,Gorra Negra,Accesorios,5,35000,175000,Web
8876,2025-06-22,C0553,Jeans Azul,Ropa Mujer,3,120000,360000,Web
8877,2025-01-25,C0767,Sudadera Deportiva,Ropa Unisex,3,95000,285000,Marketplace
8878,2025-04-26,C0793,Tenis Running,Calzado,2,200000,400000,Web
8879,2025-03-19,C0126,Gorra Negra,Accesorios,1,35000,35000,RedesSociales
8880,2025-04-18,C0008,Camiseta Blanca,Ropa Hombre,4,40000,160000,RedesSociales
8881,2025-01-25,C0472,Bolso de Cuero,Accesorios,2,175000,350000,Marketplace
8882,2025-05-27,C0468,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Web
8883,2025-02-08,C0880,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Marketplace
8884,2025-04-29,C0862,Camiseta Negra,Ropa Hombre,3,45000,135000,Marketplace
8885,2025-03-20,C0852,Sudadera Deportiva,Ropa Unisex,4,95000,380000,Web
8886,2025-03-21,C0510,Chaqueta Jeans,Ropa Unisex,5,220000,1100000,Web
8887,2025-01-27,C0402,Zapatos Casual,Calzado,4,150000,600000,Web
8888,2025-04-14,C0836,Zapatos Casual,Calzado,5,150000,750000,Web
8889,2025-03-15,C0176,Vestido Rojo,Ropa Mujer,4,180000,720000,Marketplace
8890,2025-03-09,C0740,Chaqueta Jeans,Ropa Unisex,2,220000,440000,RedesSociales
8891,2025-05-27,C0966,Gorra Negra,Accesorios,3,35000,105000,Web
8892,2025-01-28,C0835,Tenis Running,Calzado,2,200000,400000,Web
8893,2025-05-03,C0914,Camiseta Blanca,Ropa Hombre,3,40000,120000,Web
8894,2025-06-10,C0367,Camiseta Negra,Ropa Hombre,2,45000,90000,Web
8895,2025-05-18,C0488,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Web
8896,2025-03-24,C0018,Vestido Rojo,Ropa Mujer,4,180000,720000,Web
8897,2025-01-30,C0056,Gorra Negra,Accesorios,4,35000,140000,Web
8898,2025-01-22,C0919,Jeans Azul,Ropa Mujer,1,120000,120000,Marketplace
8899,2025-01-03,C0035,Zapatos Casual,Calzado,1,150000,150000,Marketplace
8900,2025-04-11,C0902,Tenis Running,Calzado,5,200000,1000000,RedesSociales
8901,2025-04-15,C0630,Vestido Rojo,Ropa Mujer,2,180000,360000,Marketplace
8902,2025-06-25,C0794,Gorra Negra,Accesorios,4,35000,140000,Web
8903,2025-01-02,C0766,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Marketplace
8904,2025-02-23,C0725,Camiseta Blanca,Ropa Hombre,4,40000,160000,Web
8905,2025-01-06,C0573,Tenis Running,Calzado,1,200000,200000,Marketplace
8906,2025-04-17,C0600,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Web
8907,2025-06-17,C0783,Bolso de Cuero,Accesorios,5,175000,875000,Web
8908,2025-05-03,C0347,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Web
8909,2025-01-02,C0032,Sudadera Deportiva,Ropa Unisex,2,95000,190000,Web
8910,2025-04-21,C0908,Camiseta Blanca,Ropa Hombre,5,40000,200000,Web
8911,2025-01-02,C0133,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Web
8912,2025-04-03,C0576,Bolso de Cuero,Accesorios,2,175000,350000,Marketplace
8913,2025-04-11,C0199,Camiseta Negra,Ropa Hombre,4,45000,180000,Web
8914,2025-04-07,C0256,Vestido Rojo,Ropa Mujer,5,180000,900000,Web
8915,2025-04-21,C0342,Gorra Negra,Accesorios,5,35000,175000,Marketplace
8916,2025-01-06,C0667,Gorra Negra,Accesorios,4,35000,140000,Web
8917,2025-05-07,C0975,Jeans Azul,Ropa Mujer,3,120000,360000,RedesSociales
8918,2025-04-14,C0231,Camiseta Negra,Ropa Hombre,5,45000,225000,RedesSociales
8919,2025-05-27,C0301,Camiseta Negra,Ropa Hombre,5,45000,225000,RedesSociales
8920,2025-06-04,C0547,Camiseta Negra,Ropa Hombre,2,45000,90000,Web
8921,2025-01-01,C0026,Camiseta Negra,Ropa Hombre,4,45000,180000,Web
8922,2025-02-02,C0535,Camiseta Blanca,Ropa Hombre,5,40000,200000,Marketplace
8923,2025-02-09,C0653,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Web
8924,2025-02-01,C0474,Camiseta Blanca,Ropa Hombre,2,40000,80000,Web
8925,2025-01-17,C0387,Vestido Rojo,Ropa Mujer,4,180000,720000,Web
8926,2025-05-06,C0285,Bolso de Cuero,Accesorios,4,175000,700000,Marketplace
8927,2025-01-08,C0450,Jeans Azul,Ropa Mujer,2,120000,240000,Web
8928,2025-02-26,C0320,Camiseta Blanca,Ropa Hombre,5,40000,200000,Marketplace
8929,2025-02-11,C0156,Vestido Rojo,Ropa Mujer,4,180000,720000,Web
8930,2025-04-08,C0471,Bolso de Cuero,Accesorios,3,175000,525000,Marketplace
8931,2025-05-17,C0420,Vestido Rojo,Ropa Mujer,5,180000,900000,Web
8932,2025-04-30,C0113,Chaqueta Jeans,Ropa Unisex,2,220000,440000,Web
8933,2025-03-28,C0902,Vestido Rojo,Ropa Mujer,1,180000,180000,Web
8934,2025-06-12,C0651,Tenis Running,Calzado,3,200000,600000,Web
8935,2025-06-30,C0422,Vestido Rojo,Ropa Mujer,5,180000,900000,Web
8936,2025-02-23,C0886,Camiseta Blanca,Ropa Hombre,2,40000,80000,Web
8937,2025-03-25,C0930,Vestido Rojo,Ropa Mujer,3,180000,540000,RedesSociales
8938,2025-01-25,C0721,Camiseta Blanca,Ropa Hombre,5,40000,200000,Marketplace
8939,2025-03-08,C0835,Bolso de Cuero,Accesorios,1,175000,175000,RedesSociales
8940,2025-06-23,C0876,Tenis Running,Calzado,5,200000,1000000,RedesSociales
8941,2025-06-01,C0942,Bolso de Cuero,Accesorios,1,175000,175000,Marketplace
8942,2025-02-15,C0994,Vestido Rojo,Ropa Mujer,1,180000,180000,Web
8943,2025-01-22,C0598,Camiseta Negra,Ropa Hombre,4,45000,180000,RedesSociales
8944,2025-05-19,C0285,Jeans Azul,Ropa Mujer,2,120000,240000,Marketplace
8945,2025-06-25,C0572,Zapatos Casual,Calzado,4,150000,600000,RedesSociales
8946,2025-01-08,C0054,Camiseta Negra,Ropa Hombre,1,45000,45000,Marketplace
8947,2025-02-08,C0605,Tenis Running,Calzado,2,200000,400000,Marketplace
8948,2025-06-12,C0325,Bolso de Cuero,Accesorios,2,175000,350000,RedesSociales
8949,2025-02-18,C0970,Tenis Running,Calzado,2,200000,400000,Marketplace
8950,2025-02-15,C0458,Chaqueta Jeans,Ropa Unisex,3,220000,660000,Marketplace
8951,2025-02-07,C0885,Bolso de Cuero,Accesorios,5,175000,875000,Web
8952,2025-05-16,C0265,Vestido Rojo,Ropa Mujer,1,180000,180000,RedesSociales
8953,2025-02-23,C0382,Bolso de Cuero,Accesorios,2,175000,350000,Marketplace
8954,2025-06-14,C0213,Camiseta Negra,Ropa Hombre,3,45000,135000,Web
8955,2025-04-02,C0333,Jeans Azul,Ropa Mujer,3,120000,360000,Web
8956,2025-02-09,C0010,Vestido Rojo,Ropa Mujer,1,180000,180000,Marketplace
8957,2025-02-03,C0358,Gorra Negra,Accesorios,4,35000,140000,Web
8958,2025-04-06,C0203,Camiseta Negra,Ropa Hombre,3,45000,135000,Web
8959,2025-03-20,C0708,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Web
8960,2025-05-07,C0058,Vestido Rojo,Ropa Mujer,3,180000,540000,RedesSociales
8961,2025-01-17,C0494,Vestido Rojo,Ropa Mujer,1,180000,180000,Web
8962,2025-06-10,C0510,Camiseta Negra,Ropa Hombre,2,45000,90000,Marketplace
8963,2025-06-24,C0768,Chaqueta Jeans,Ropa Unisex,4,220000,880000,RedesSociales
8964,2025-04-20,C0223,Bolso de Cuero,Accesorios,3,175000,525000,Web
8965,2025-02-21,C0369,Sudadera Deportiva,Ropa Unisex,3,95000,285000,Web
8966,2025-04-28,C0692,Tenis Running,Calzado,3,200000,600000,RedesSociales
8967,2025-01-09,C0418,Vestido Rojo,Ropa Mujer,5,180000,900000,Marketplace
8968,2025-02-02,C0874,Bolso de Cuero,Accesorios,5,175000,875000,Web
8969,2025-04-23,C0547,Zapatos Casual,Calzado,2,150000,300000,RedesSociales
8970,2025-05-29,C0871,Zapatos Casual,Calzado,3,150000,450000,Marketplace
8971,2025-03-26,C0103,Tenis Running,Calzado,4,200000,800000,RedesSociales
8972,2025-01-10,C0161,Camiseta Blanca,Ropa Hombre,5,40000,200000,Web
8973,2025-01-06,C0200,Sudadera Deportiva,Ropa Unisex,1,95000,95000,Web
8974,2025-04-25,C0160,Zapatos Casual,Calzado,1,150000,150000,Marketplace
8975,2025-05-01,C0695,Jeans Azul,Ropa Mujer,1,120000,120000,Web
8976,2025-05-21,C0865,Tenis Running,Calzado,2,200000,400000,Web
8977,2025-03-06,C0136,Camiseta Negra,Ropa Hombre,3,45000,135000,Web
8978,2025-01-20,C0942,Camiseta Negra,Ropa Hombre,3,45000,135000,Marketplace
8979,2025-02-26,C0398,Gorra Negra,Accesorios,5,35000,175000,Web
8980,2025-02-15,C0738,Jeans Azul,Ropa Mujer,1,120000,120000,Web
8981,2025-05-16,C0392,Sudadera Deportiva,Ropa Unisex,2,95000,190000,Marketplace
8982,2025-01-10,C0755,Zapatos Casual,Calzado,4,150000,600000,Web
8983,2025-04-23,C0106,Camiseta Blanca,Ropa Hombre,3,40000,120000,Web
8984,2025-05-19,C0583,Sudadera Deportiva,Ropa Unisex,3,95000,285000,Marketplace
8985,2025-01-12,C0589,Chaqueta Jeans,Ropa Unisex,2,220000,440000,Web
8986,2025-05-18,C0054,Sudadera Deportiva,Ropa Unisex,5,95000,475000,Marketplace
8987,2025-06-02,C0277,Camiseta Negra,Ropa Hombre,2,45000,90000,Web
8988,2025-06-26,C0111,Gorra Negra,Accesorios,5,35000,175000,Web
8989,2025-06-26,C0224,Zapatos Casual,Calzado,3,150000,450000,Marketplace
8990,2025-01-11,C0075,Tenis Running,Calzado,5,200000,1000000,RedesSociales
8991,2025-04-28,C0506,Zapatos Casual,Calzado,5,150000,750000,Web
8992,2025-06-13,C0014,Bolso de Cuero,Accesorios,5,175000,875000,Marketplace
8993,2025-02-08,C0971,Camiseta Negra,Ropa Hombre,5,45000,225000,Web
8994,2025-02-22,C0770,Gorra Negra,Accesorios,1,35000,35000,Web
8995,2025-02-25,C0482,Bolso de Cuero,Accesorios,1,175000,175000,Web
8996,2025-04-14,C0189,Jeans Azul,Ropa Mujer,1,120000,120000,RedesSociales
8997,2025-05-09,C0364,Camiseta Blanca,Ropa Hombre,1,40000,40000,Web
8998,2025-02-25,C0239,Sudadera Deportiva,Ropa Unisex,2,95000,190000,Web
8999,2025-04-28,C0401,Chaqueta Jeans,Ropa Unisex,4,220000,880000,Marketplace
9000,2025-05-12,C0846,Vestido Rojo,Ropa Mujer,5,180000,900000,Web
9001,2025-01-30,C0985,Vestido Rojo,Ropa Mujer,2,180000,360000,Web
9002,2025-01-12,C0304,Tenis Running,Calzado,1,200000,200000,Web
9003,2025-02-04,C0091,Gorra Negra,Accesorios,5,35000,175000,RedesSociales
9004,2025-03-18,C0392,Jeans Azul,Ropa Mujer,4,120000,480000,Web
9005,2025-06-29,C0184,Camiseta Negra,Ropa Hombre,5,45000,225000,RedesSociales
9006,2025-06-08,C0017,Chaqueta Jeans,Ropa Unisex,3,220000,660000,Web
9007,2025-04-12,C0965,Tenis Running,Calzado,3,200000,600000,Web
9008,2025-03-28,C0012,Jeans Azul,Ropa Mujer,2,120000,240000,RedesSociales
9009,2025-02-21,C0166,Camiseta Blanca,Ropa Hombre,4,40000,160000,Marketplace
9010,2025-03-21,C0146,Camiseta Negra,Ropa Hombre,2,45000,90000,Web
9011,2025-05-15,C0282,Vestido Rojo,Ropa Mujer,5,180000,900000,Marketplace
9012,2025-01-22,C0991,Camiseta Blanca,Ropa Hombre,4,40000,160000,Web
9013,2025-03-16,C0549,Tenis Running,Calzado,2,200000,400000,Marketplace
9014,2025-02-27,C0582,Gorra Negra,Accesorios,5,35000,175000,Marketplace
9015,2025-04-03,C0169,Bolso de Cuero,Accesorios,1,175000,175000,Web
9016,2025-04-13,C0847,Gorra Negra,Accesorios,5,35000,175000,RedesSociales
9017,2025-05-20,C0170,Camiseta Negra,Ropa Hombre,2,45000,90000,Web
9018,2025-01-07,C0765,Camiseta Blanca,Ropa Hombre,4,40000,160000,Web
9019,2025-05-08,C0346,Sudadera Deportiva,Ropa Unisex,4,95000,380000,Web
9020,2025-02-24,C0499,Gorra Negra,Accesorios,1,35000,35000,RedesSociales
9021,2025-04-16,C0460,Zapatos Casual,Calzado,2,150000,300000,Web
9022,2025-03-03,C0297,Camiseta Blanca,Ropa Hombre,1,40000,40000,Marketplace
9023,2025-03-31,C0943,Tenis Running,Calzado,3,200000,600000,RedesSociales
9024,2025-04-08,C0142,Gorra Negra,Accesorios,5,35000,175000,Marketplace
